Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
R1,10R_0603,R_0603,181.57,-114.75,0,top
R2,33R_0603,R_0603,181.57,-117.3,0,top
R3,1K_0603,R_0603,111.45,-129.069,180,top
R4,1K_0603,R_0603,128.45,-129.069,180,top
R5,1K_0603,R_0603,145.45,-129.069,180,top
R6,1K_0603,R_0603,162.45,-129.069,180,top
R7,1K_0603,R_0603,230.45,-118.267,0,top
R8,1K_0603,R_0603,213.45,-118.267,0,top
R9,1K_0603,R_0603,196.45,-118.267,0,top
R10,1K_0603,R_0603,179.45,-129.069,0,top
